arrival_time (minutes),event_type,c1 average input rate,c2 average input rate,c3 average input rate,p1 throughput,p2 throughput,p3 throughput,ins1 blocked time,ins2 blocked time,ws1 idle time,ws2 idle time,ws3 idle time,c1_ws1 occp,c1_ws2 occp,c1_ws3 occp,c2_ws2 occp,c3_ws3 occp,c1 used,c2 used,c3 used,ins1 state,ins2 state,c1_ws1 capacity,c1_ws2 capacity,c3_ws3 capacity,c2_ws2 capacity,c3_ws3 capacity,ws1 state,ws2 state,ws3 state,p1 produced,p2 produced,p3 produced

6000.293,ws2 started,0.09682860486979552498519655623,0.01316602372584138807888214792,0.01033282874686286153026193888,0.07316309386891606793201598655,0.01283270666949097319080918215,0.009832853162337239198152490220,-9.417,3399.186,6000.293,6000.293,6000.293,0.3361769166939014478126318165,0.4504550027806975426033362037,0.1976291824415907689841146091,0.6720001839910151054290182163,1.268643547906743887340168222,581,79,62,1,3,1,0,1,1,1,1,1,1,439,77,59

6009.143,ws3 end produce to p3,0.09668599998369151807503998490,0.01314663338848817543533245922,0.01031761101375021363279256293,0.07305534250058619007735379238,0.01281380722675429757621011848,0.009984784852016335773670222193,-0.567,3408.036,6009.143,6009.143,6009.143,0.3371545659672269406802267811,0.4497915925781762890315640683,0.1988108786893572011849277010,0.6724832476111818274253084009,1.268247901572653538116832966,581,79,62,1,3,1,0,1,1,1,1,1,0,439,77,60

6009.143,ws3 started,0.09668599998369151807503998490,0.01314663338848817543533245922,0.01031761101375021363279256293,0.07305534250058619007735379238,0.01281380722675429757621011848,0.009984784852016335773670222193,-0.567,3408.036,6009.143,6009.143,6009.143,0.3371545659672269406802267811,0.4497915925781762890315640683,0.1988108786893572011849277010,0.6724832476111818274253084009,1.268247901572653538116832966,581,79,62,1,3,1,0,0,1,0,1,1,1,439,77,60

6010.066,ws1 end produce to p1,0.09667115136505988453371393925,0.01314461438526631820682168881,0.01031602647957609783320183173,0.07321051050021746849369041871,0.01281183933753805698639582327,0.009983251431847836612775966187,0.356,3408.959,6010.066,6010.066,6010.066,0.3372563629084938501507304579,0.4497225155264517893813478920,0.1987803461725711498010171602,0.6725335462206238666929780804,1.268053129533020103273408312,581,79,62,1,3,1,0,0,1,0,0,1,1,440,77,60

6010.066,ws1 started,0.09667115136505988453371393925,0.01314461438526631820682168881,0.01031602647957609783320183173,0.07321051050021746849369041871,0.01281183933753805698639582327,0.009983251431847836612775966187,0.356,3408.959,6010.066,6010.066,6010.066,0.3372563629084938501507304579,0.4497225155264517893813478920,0.1987803461725711498010171602,0.6725335462206238666929780804,1.268053129533020103273408312,581,79,62,1,3,0,0,0,1,0,1,1,1,440,77,60

6011.202,ins1 end produce to c1_ws1,0.09665288240188900655808938046,0.01314213030937905596917222213,0.01031407695166457557074275661,0.07319667514084537501817440173,0.01280941814964794062818052030,0.009981364791933460229751054781,1.492,3410.095,6011.202,6011.202,6011.202,0.3371926280301344057311665787,0.4496375267375809363917565904,0.1987427805620240344609946563,0.6725954309969952764854682974,1.267813492210043848135530964,581,79,62,0,3,1,0,0,1,0,1,1,1,440,77,60

6011.202,ins1 started,0.09681923848175456422858523137,0.01314213030937905596917222213,0.01031407695166457557074275661,0.07319667514084537501817440173,0.01280941814964794062818052030,0.009981364791933460229751054781,1.492,3410.095,6011.202,6011.202,6011.202,0.3371926280301344057311665787,0.4496375267375809363917565904,0.1987427805620240344609946563,0.6725954309969952764854682974,1.267813492210043848135530964,582,79,62,1,3,1,0,0,1,0,1,1,1,440,77,60

6011.560,ins1 end produce to c1_ws2,0.09681347270924685106694435388,0.01314134767015550040255773876,0.01031346272847646867036176966,0.07319231613757493895095449434,0.01280865532407561431641703651,0.009980770382396582584221067410,1.492,3410.453,6011.560,6011.560,6011.560,0.3372320994883191717291351995,0.4496107499550865332792153784,0.1987309450458782745244162913,0.6726149285709532966484573056,1.267737991469768246511720751,582,79,62,0,3,1,1,0,1,0,1,1,1,440,77,60

6011.560,ins1 started,0.09697981888228679411001470500,0.01314134767015550040255773876,0.01031346272847646867036176966,0.07319231613757493895095449434,0.01280865532407561431641703651,0.009980770382396582584221067410,1.492,3410.453,6011.560,6011.560,6011.560,0.3372320994883191717291351995,0.4496107499550865332792153784,0.1987309450458782745244162913,0.6726149285709532966484573056,1.267737991469768246511720751,583,79,62,1,3,1,1,0,1,0,1,1,1,440,77,60

6013.878,ins2 end produce to c3_ws3,0.09694243880570906160716928411,0.01313628244537052464316702135,0.01030948748877180415033361169,0.07316410475902570687333530876,0.01280371833282949870283367903,0.009976923376230778210000269377,-23.263,3412.771,6013.878,6013.878,6013.878,0.3374875579451395588670072788,0.4498228929818662766354754786,0.1986543458314252467376291970,0.6727411164642847759798253307,1.267249352248249798216724716,583,79,62,1,0,1,1,0,1,1,1,1,1,440,77,60

6013.878,ins2 started for c3,0.09694243880570906160716928411,0.01313628244537052464316702135,0.01047576954504231712050028285,0.07316410475902570687333530876,0.01280371833282949870283367903,0.009976923376230778210000269377,-23.263,3412.771,6013.878,6013.878,6013.878,0.3374875579451395588670072788,0.4498228929818662766354754786,0.1986543458314252467376291970,0.6727411164642847759798253307,1.267249352248249798216724716,583,79,63,1,3,1,1,0,1,1,1,1,1,440,77,60

6021.591,ws1 end produce to p1,0.09681826613597635575049849782,0.01311945630315974631953581703,0.01046235122910207617887033510,0.07323645860371453325209234569,0.01278731816890253755195263179,0.009964144027716263027495557237,-15.550,3393.845,6021.591,6021.591,6021.591,0.3383361639805825403950550610,0.4505276097297209325575250793,0.1983998913244024710412912468,0.6731602993295293552816855213,1.266907035034428608651766618,583,79,63,1,3,1,1,0,1,1,0,1,1,441,77,60

6021.591,ws1 started,0.09681826613597635575049849782,0.01311945630315974631953581703,0.01046235122910207617887033510,0.07323645860371453325209234569,0.01278731816890253755195263179,0.009964144027716263027495557237,-15.550,3393.845,6021.591,6021.591,6021.591,0.3383361639805825403950550610,0.4505276097297209325575250793,0.1983998913244024710412912468,0.6731602993295293552816855213,1.266907035034428608651766618,583,79,63,1,3,0,1,0,1,1,1,1,1,441,77,60

6038.633,ins1 end produce to c1_ws1,0.09654502931375362602761254079,0.01308243107339028551660615904,0.01043282478004541756387579772,0.07302977346031792294713058402,0.01275123028672217702251486388,0.009936023600043254822738854969,1.492,3410.887,6038.633,6038.633,6038.633,0.3373813245481220666995328247,0.4520783097764013809085599340,0.1978399747095079300232353912,0.6740826938812145066606962205,1.266153780168458656123000023,583,79,63,0,3,1,1,0,1,1,1,1,1,441,77,60

6038.633,ins1 started,0.09671062970708768027465818837,0.01308243107339028551660615904,0.01043282478004541756387579772,0.07302977346031792294713058402,0.01275123028672217702251486388,0.009936023600043254822738854969,1.492,3410.887,6038.633,6038.633,6038.633,0.3373813245481220666995328247,0.4520783097764013809085599340,0.1978399747095079300232353912,0.6740826938812145066606962205,1.266153780168458656123000023,584,79,63,1,3,1,1,0,1,1,1,1,1,441,77,60

6040.517,ins2 end produce to c3_ws3,0.09668046625810340406293037500,0.01307835074381878239892380073,0.01042957084633649735610379045,0.07300699592435548149272653318,0.01274725325663349676857129944,0.009932924615558568910575038527,-7.028,3412.771,6040.517,6040.517,6040.517,0.3375879912265787845643013669,0.4522492031725099027119698529,0.1977782696414892963632086459,0.6741843454790376386656969925,1.266070768445813495765345913,584,79,63,1,0,1,1,0,1,2,1,1,1,441,77,60

6049.037,ins1 end produce to c1_ws3,0.09654429291802976242334110372,0.01305993003514443704014374519,0.01041488091410252574087412591,0.07290416639871768018611888140,0.01272929889501419812773504278,0.009918934203907167372261072300,1.492,3421.291,6049.037,6049.037,6049.037,0.3385209910271668035755112756,0.4530207039566793854955755767,0.1974997011921071072965829106,0.6746432531326887238414974152,1.267104499443465133375775351,584,79,63,0,0,1,1,1,1,2,1,1,1,441,77,60

6049.037,ins1 started,0.09670960848809488187954545492,0.01305993003514443704014374519,0.01041488091410252574087412591,0.07290416639871768018611888140,0.01272929889501419812773504278,0.009918934203907167372261072300,1.492,3421.291,6049.037,6049.037,6049.037,0.3385209910271668035755112756,0.4530207039566793854955755767,0.1974997011921071072965829106,0.6746432531326887238414974152,1.267104499443465133375775351,585,79,63,1,0,1,1,1,1,2,1,1,1,441,77,60

6053.421,ws3 end produce to p3,0.09663956959213641344291104154,0.01305047179107483190083755946,0.01040733826376853683231349678,0.07285136784637975782619447747,0.01272008010016154501727205162,0.01007694657285524994874798895,-3.789,3425.675,6053.421,6053.421,6053.421,0.3390000464200325733168071410,0.4534168365292947574602856798,0.1980808868241610818081213912,0.6748788825360073254445709294,1.267635275986917149823215666,585,79,63,1,0,1,1,1,1,2,1,1,0,441,77,61

6053.421,ws3 started,0.09663956959213641344291104154,0.01305047179107483190083755946,0.01040733826376853683231349678,0.07285136784637975782619447747,0.01272008010016154501727205162,0.01007694657285524994874798895,-3.789,3425.675,6053.421,6053.421,6053.421,0.3390000464200325733168071410,0.4534168365292947574602856798,0.1980808868241610818081213912,0.6748788825360073254445709294,1.267635275986917149823215666,585,79,63,1,0,1,1,0,1,1,1,1,1,441,77,61

6053.421,ins2 started for c3,0.09663956959213641344291104154,0.01305047179107483190083755946,0.01057253410922518027409625070,0.07285136784637975782619447747,0.01272008010016154501727205162,0.01007694657285524994874798895,-3.789,3425.675,6053.421,6053.421,6053.421,0.3390000464200325733168071410,0.4534168365292947574602856798,0.1980808868241610818081213912,0.6748788825360073254445709294,1.267635275986917149823215666,585,79,64,1,3,1,1,0,1,1,1,1,1,441,77,61

6054.559,ws2 end produce to p2,0.09662140545661541988442097930,0.01304801885653439003567394421,0.01057054692174937926940673962,0.07283767488267931652825581516,0.01288285406088205598458946391,0.01007505253479237711615329870,-2.651,3374.995,6054.559,6054.559,6054.559,0.3391242863435635857211070203,0.4535195709547136298448821789,0.1980436560284572336317145477,0.6749399915006196157308897312,1.267584971919507267168426305,585,79,64,1,3,1,1,0,1,1,1,0,1,441,78,61

6054.559,ws2 started,0.09662140545661541988442097930,0.01304801885653439003567394421,0.01057054692174937926940673962,0.07283767488267931652825581516,0.01288285406088205598458946391,0.01007505253479237711615329870,-2.651,3374.995,6054.559,6054.559,6054.559,0.3391242863435635857211070203,0.4535195709547136298448821789,0.1980436560284572336317145477,0.6749399915006196157308897312,1.267584971919507267168426305,585,79,64,1,3,1,0,0,0,1,1,1,1,441,78,61

6056.589,ws1 end produce to p1,0.09658902065172327196050450179,0.01304364552390792903398265922,0.01056700396873553744525177455,0.07297837115907980548127006802,0.01287853608689643626140060024,0.01007167565770105912750559762,-0.621,3377.025,6056.589,6056.589,6056.589,0.3393457934821068426469090110,0.4533675638218145560149450458,0.1979772773090596043416517119,0.6747137704077328014167710571,1.267495284887252544295146988,585,79,64,1,3,1,0,0,0,1,0,1,1,442,78,61

6056.589,ws1 started,0.09658902065172327196050450179,0.01304364552390792903398265922,0.01056700396873553744525177455,0.07297837115907980548127006802,0.01287853608689643626140060024,0.01007167565770105912750559762,-0.621,3377.025,6056.589,6056.589,6056.589,0.3393457934821068426469090110,0.4533675638218145560149450458,0.1979772773090596043416517119,0.6747137704077328014167710571,1.267495284887252544295146988,585,79,64,1,3,0,0,0,0,1,1,1,1,442,78,61

6058.702,ins1 end produce to c1_ws1,0.09655533478953082689988713754,0.01303909649294518858989928866,0.01056331867782901354118423385,0.07295291961875662476880361503,0.01287404463860411025331828501,0.01006816311480577853144122289,1.492,3379.138,6058.702,6058.702,6058.702,0.3392274450864228014515320278,0.4532094498128477023626512742,0.1979082318291937778091743083,0.6744784608980603436181545156,1.267401994684670082799913249,585,79,64,0,3,1,0,0,0,1,1,1,1,442,78,61

6058.702,ins1 started,0.09672038664387190523646814120,0.01303909649294518858989928866,0.01056331867782901354118423385,0.07295291961875662476880361503,0.01287404463860411025331828501,0.01006816311480577853144122289,1.492,3379.138,6058.702,6058.702,6058.702,0.3392274450864228014515320278,0.4532094498128477023626512742,0.1979082318291937778091743083,0.6744784608980603436181545156,1.267401994684670082799913249,586,79,64,1,3,1,0,0,0,1,1,1,1,442,78,61

6059.535,ws1 end produce to p1,0.09670709056057931838004071269,0.01303730401755250196590992543,0.01056186654586531804833209149,0.07310791999716149836579869577,0.01287227485277335637140473650,0.01006677905152788126481652470,-1.436,3379.971,6059.535,6059.535,6059.535,0.3393182810232138274636585151,0.4531471474296295012736125792,0.1978810255242357705665533741,0.6743857408200464227040523737,1.267365235121176789968207131,586,79,64,1,3,1,0,0,0,1,0,1,1,443,78,61

6059.535,ws1 started,0.09670709056057931838004071269,0.01303730401755250196590992543,0.01056186654586531804833209149,0.07310791999716149836579869577,0.01287227485277335637140473650,0.01006677905152788126481652470,-1.436,3379.971,6059.535,6059.535,6059.535,0.3393182810232138274636585151,0.4531471474296295012736125792,0.1978810255242357705665533741,0.6743857408200464227040523737,1.267365235121176789968207131,586,79,64,1,3,0,0,0,0,1,1,1,1,443,78,61

6062.463,ins1 end produce to c1_ws1,0.09666038374172345464211492920,0.01303100736449855446540457237,0.01055676545984693019982142571,0.07307261091737796997688893112,0.01286605790418844618103236259,0.01006191707891660534670479638,1.492,3382.899,6062.463,6062.463,6062.463,0.3391543997876770546888286164,0.4529282900365742438345603099,0.1977854545256606102173324604,0.6740600313766863401887978533,1.267236105193549222485976409,586,79,64,0,3,1,0,0,0,1,1,1,1,443,78,61

6062.463,ins1 started,0.09682533320203356292648713897,0.01303100736449855446540457237,0.01055676545984693019982142571,0.07307261091737796997688893112,0.01286605790418844618103236259,0.01006191707891660534670479638,1.492,3382.899,6062.463,6062.463,6062.463,0.3391543997876770546888286164,0.4529282900365742438345603099,0.1977854545256606102173324604,0.6740600313766863401887978533,1.267236105193549222485976409,587,79,64,1,3,1,0,0,0,1,1,1,1,443,78,61

6063.450,ws1 end produce to p1,0.09680957210828818576882797747,0.01302888619515292449018298164,0.01055504704417452110597102310,0.07322563886896074017267397274,0.01286396358508769759790218440,0.01006027921397884042912863139,-20.175,3383.886,6063.450,6063.450,6063.450,0.3392619713199581096570434324,0.4528545629963139796650421790,0.1977532592830814140464586993,0.6739503088175873471373557958,1.267192604870164675226150129,587,79,64,1,3,1,0,0,0,1,0,1,1,444,78,61

6063.450,ws1 started,0.09680957210828818576882797747,0.01302888619515292449018298164,0.01055504704417452110597102310,0.07322563886896074017267397274,0.01286396358508769759790218440,0.01006027921397884042912863139,-20.175,3383.886,6063.450,6063.450,6063.450,0.3392619713199581096570434324,0.4528545629963139796650421790,0.1977532592830814140464586993,0.6739503088175873471373557958,1.267192604870164675226150129,587,79,64,1,3,0,0,0,0,1,1,1,1,444,78,61

6085.117,ins1 end produce to c1_ws1,0.09646486665745292982862942487,0.01298249483124153570095694134,0.01051746416708175044128157273,0.07296490765912964368639091081,0.01281815945363088335031191676,0.01002445803424979338934649901,1.492,3405.553,6085.117,6085.117,6085.117,0.3380539766121177292071787609,0.4512421043013634741944978215,0.1970491282254720821308776807,0.6715506045323368474262697003,1.266241224285416369151160117,587,79,64,0,3,1,0,0,0,1,1,1,1,444,78,61

6085.117,ins1 started,0.09662920203506358217927444945,0.01298249483124153570095694134,0.01051746416708175044128157273,0.07296490765912964368639091081,0.01281815945363088335031191676,0.01002445803424979338934649901,1.492,3405.553,6085.117,6085.117,6085.117,0.3380539766121177292071787609,0.4512421043013634741944978215,0.1970491282254720821308776807,0.6715506045323368474262697003,1.266241224285416369151160117,588,79,64,1,3,1,0,0,0,1,1,1,1,444,78,61

6091.672,ins1 end produce to c1_ws2,0.09652522328845019889449070797,0.01296852489759790087187885362,0.01050614675248437538987653964,0.07288639309536035426726849377,0.01280436635459033250641203269,0.01001367112346167029347607685,1.492,3412.108,6091.672,6091.672,6091.672,0.3387662697531974801007014166,0.4507565410613046795690903909,0.1968370916884559772752045744,0.6708279762928798530190069327,1.265954732953448577008085793,588,79,64,0,3,1,1,0,0,1,1,1,1,444,78,61

6091.672,ins1 started,0.09668938183145776725995752890,0.01296852489759790087187885362,0.01050614675248437538987653964,0.07288639309536035426726849377,0.01280436635459033250641203269,0.01001367112346167029347607685,1.492,3412.108,6091.672,6091.672,6091.672,0.3387662697531974801007014166,0.4507565410613046795690903909,0.1968370916884559772752045744,0.6708279762928798530190069327,1.265954732953448577008085793,589,79,64,1,3,1,1,0,0,1,1,1,1,444,78,61

6095.390,ws1 end produce to p1,0.09663040428914310651164240516,0.01296061449718557795317444823,0.01049973832683388593674892009,0.07300599305376686315395733497,0.01279655608582879848541274635,0.01000756309276354753346381446,-10.311,3415.826,6095.390,6095.390,6095.390,0.3391696019450765250459773698,0.4510915626399623321887524834,0.1967170271303394860706205838,0.6704187919066704509473552964,1.265792508764820626735943065,589,79,64,1,3,1,1,0,0,1,0,1,1,445,78,61

6095.390,ws1 started,0.09663040428914310651164240516,0.01296061449718557795317444823,0.01049973832683388593674892009,0.07300599305376686315395733497,0.01279655608582879848541274635,0.01000756309276354753346381446,-10.311,3415.826,6095.390,6095.390,6095.390,0.3391696019450765250459773698,0.4510915626399623321887524834,0.1967170271303394860706205838,0.6704187919066704509473552964,1.265792508764820626735943065,589,79,64,1,3,0,1,0,0,1,1,1,1,445,78,61

6105.239,ins2 end produce to c3_ws3,0.09647451967072869710751700302,0.01293970637349332270202689854,0.01048280010004522345480660135,0.07288821944562694433420214999,0.01277591262193011608554554539,0.009991418845355603605362541909,-0.462,3425.675,6105.239,6105.239,6105.239,0.3386224519629780259216715349,0.4519770642885561073039073491,0.1963996823056394680044466728,0.6693372691879875628128563026,1.265363731051315108220988564,589,79,64,1,0,0,1,0,0,2,1,1,1,445,78,61

6107.193,ins1 end produce to c1_ws1,0.09644365259129685274396928343,0.01293556630681231131880063394,0.01047944612197453068864861484,0.07286489881685415869450990005,0.01277182496115645927679049933,0.009988222085006974562618211018,1.492,3427.629,6107.193,6107.193,6107.193,0.3385141095098844919425339923,0.4521524045498480234700295209,0.1963368441115255404569660726,0.6691231143341957590009027060,1.265598778358568330819084971,589,79,64,0,0,1,1,0,0,2,1,1,1,445,78,61

6107.193,ins1 started,0.09660739393695270478597941804,0.01293556630681231131880063394,0.01047944612197453068864861484,0.07286489881685415869450990005,0.01277182496115645927679049933,0.009988222085006974562618211018,1.492,3427.629,6107.193,6107.193,6107.193,0.3385141095098844919425339923,0.4521524045498480234700295209,0.1963368441115255404569660726,0.6691231143341957590009027060,1.265598778358568330819084971,590,79,64,1,0,1,1,0,0,2,1,1,1,445,78,61

6109.465,ws1 end produce to p1,0.09657146738707890134406204144,0.01293075580267666645115406996,0.01047554900470008421359317060,0.07300148212650371186347740760,0.01276707534947822763531667666,0.009984507645104767766080990725,-6.677,3429.901,6109.465,6109.465,6109.465,0.3387601041989765061261501621,0.4523561392036782271442753171,0.1962638299752924355896956607,0.6688742794991050771221375358,1.265871888946086113923232231,590,79,64,1,0,1,1,0,0,2,0,1,1,446,78,61

6109.465,ws1 started,0.09657146738707890134406204144,0.01293075580267666645115406996,0.01047554900470008421359317060,0.07300148212650371186347740760,0.01276707534947822763531667666,0.009984507645104767766080990725,-6.677,3429.901,6109.465,6109.465,6109.465,0.3387601041989765061261501621,0.4523561392036782271442753171,0.1962638299752924355896956607,0.6688742794991050771221375358,1.265871888946086113923232231,590,79,64,1,0,0,1,0,0,2,1,1,1,446,78,61

6117.634,ins1 end produce to c1_ws1,0.09644251355998086842069989803,0.01291348910379404848344964736,0.01046156079294707725241490419,0.07290400177584994460276636360,0.01275002721640425040138066449,0.009971175130777683006207955559,1.492,3438.070,6117.634,6117.634,6117.634,0.3383077510030838719674959306,0.4530874190904522892346943279,0.1960017549268230168722090926,0.6679811181904638296439440476,1.266852185011394928169942824,590,79,64,0,0,1,1,0,0,2,1,1,1,446,78,61

6117.634,ins1 started,0.09660597544737066650276888091,0.01291348910379404848344964736,0.01046156079294707725241490419,0.07290400177584994460276636360,0.01275002721640425040138066449,0.009971175130777683006207955559,1.492,3438.070,6117.634,6117.634,6117.634,0.3383077510030838719674959306,0.4530874190904522892346943279,0.1960017549268230168722090926,0.6679811181904638296439440476,1.266852185011394928169942824,591,79,64,1,0,1,1,0,0,2,1,1,1,446,78,61

6128.100,ins1 end produce to c1_ws3,0.09644098497087188524991432907,0.01289143453925360225844878510,0.01044369380395228537393319300,0.07277949119629248869959693869,0.01272825182356684779948107896,0.009954145656892021997030074575,1.492,3448.536,6128.100,6128.100,6128.100,0.3394378355444591308888562523,0.4540214748453843768868001501,0.1956670093503696088510304988,0.6668402930761573734110083060,1.268104306391866973450172158,591,79,64,0,0,1,1,1,0,2,1,1,1,446,78,61

6128.100,ins1 started,0.09660416768655863970888203521,0.01289143453925360225844878510,0.01044369380395228537393319300,0.07277949119629248869959693869,0.01272825182356684779948107896,0.009954145656892021997030074575,1.492,3448.536,6128.100,6128.100,6128.100,0.3394378355444591308888562523,0.4540214748453843768868001501,0.1956670093503696088510304988,0.6668402930761573734110083060,1.268104306391866973450172158,592,79,64,1,0,1,1,1,0,2,1,1,1,446,78,61

6128.487,ins1 end produce to c1_ws1,0.09659806735332880693065025674,0.01289062047451516173567799034,0.01044303430846797912763786559,0.07277489533713622954572637586,0.01272744806344534956180864869,0.009953517075258542606029840644,1.492,3448.923,6128.487,6128.487,6128.487,0.3394795485410999484864698253,0.4540559521461006607340441450,0.1957178011473304911962773193,0.6667981836299889352788053560,1.268150523938453324613399686,592,79,64,0,0,2,1,1,0,2,1,1,1,446,78,61

6128.487,ins1 started,0.09676123976439861910451959839,0.01289062047451516173567799034,0.01044303430846797912763786559,0.07277489533713622954572637586,0.01272744806344534956180864869,0.009953517075258542606029840644,1.492,3448.923,6128.487,6128.487,6128.487,0.3394795485410999484864698253,0.4540559521461006607340441450,0.1957178011473304911962773193,0.6667981836299889352788053560,1.268150523938453324613399686,593,79,64,1,0,2,1,1,0,2,1,1,1,446,78,61

6128.759,ws1 end produce to p1,0.09675694541097145441679139284,0.01289004837684105379245618893,0.01044257083693452459135691255,0.07293483068921457019275843609,0.01272688320751395184571623717,0.009953075328953218751137057274,-6.825,3449.195,6128.759,6128.759,6128.759,0.3395532439764722352437092077,0.4540801816485197084760552667,0.1957534959361267101545353635,0.6667685905091063296827302232,1.268183004095935245618240169,593,79,64,1,0,2,1,1,0,2,0,1,1,447,78,61

6128.759,ws1 started,0.09675694541097145441679139284,0.01289004837684105379245618893,0.01044257083693452459135691255,0.07293483068921457019275843609,0.01272688320751395184571623717,0.009953075328953218751137057274,-6.825,3449.195,6128.759,6128.759,6128.759,0.3395532439764722352437092077,0.4540801816485197084760552667,0.1957534959361267101545353635,0.6667685905091063296827302232,1.268183004095935245618240169,593,79,64,1,0,1,1,1,0,2,1,1,1,447,78,61

6134.866,ws1 end produce to p1,0.09666062795829607362247194967,0.01287721687808666073554010797,0.01043217569870311755790591025,0.07302522989092182290534137176,0.01271421413279442452369782812,0.009943167462826408922379070708,-0.718,3455.302,6134.866,6134.866,6134.866,0.3402106908284549328379788572,0.4546236217710378678197698206,0.1965540893639730680344118356,0.6661048505378927591898502755,1.268911497007432599179835387,593,79,64,1,0,1,1,1,0,2,0,1,1,448,78,61

6134.866,ws1 started,0.09666062795829607362247194967,0.01287721687808666073554010797,0.01043217569870311755790591025,0.07302522989092182290534137176,0.01271421413279442452369782812,0.009943167462826408922379070708,-0.718,3455.302,6134.866,6134.866,6134.866,0.3402106908284549328379788572,0.4546236217710378678197698206,0.1965540893639730680344118356,0.6661048505378927591898502755,1.268911497007432599179835387,593,79,64,1,0,0,1,1,0,2,1,1,1,448,78,61

6137.076,ins1 end produce to c1_ws1,0.09662581985297232753839124691,0.01287257971059833705823424706,0.01042841900605434900920242800,0.07299893304238044306441699598,0.01270963566362873785496545912,0.009939586865145551399396064184,1.492,3457.512,6137.076,6137.076,6137.076,0.3400881788004580683048409373,0.4548200152645983201120533622,0.1968434153332955303144363863,0.6658649819555762385865842300,1.269174766615241525443061158,593,79,64,0,0,1,1,1,0,2,1,1,1,448,78,61

6137.076,ins1 started,0.09678876389994192674166003484,0.01287257971059833705823424706,0.01042841900605434900920242800,0.07299893304238044306441699598,0.01270963566362873785496545912,0.009939586865145551399396064184,1.492,3457.512,6137.076,6137.076,6137.076,0.3400881788004580683048409373,0.4548200152645983201120533622,0.1968434153332955303144363863,0.6658649819555762385865842300,1.269174766615241525443061158,594,79,64,1,0,1,1,1,0,2,1,1,1,448,78,61

6140.247,ws1 end produce to p1,0.09673877940089380769210098551,0.01286593194052291381763632636,0.01042303347080337321935094793,0.07312409419360491524200899410,0.01270307204254161111108396779,0.009934453776859465099693872250,-4.326,3460.683,6140.247,6140.247,6140.247,0.3404289762284807109551130435,0.4551015618752796100873466491,0.1972581884735255764141084227,0.6655211101442661834287773765,1.269552185767119791760820045,594,79,64,1,0,1,1,1,0,2,0,1,1,449,78,61

6140.247,ws1 started,0.09673877940089380769210098551,0.01286593194052291381763632636,0.01042303347080337321935094793,0.07312409419360491524200899410,0.01270307204254161111108396779,0.009934453776859465099693872250,-4.326,3460.683,6140.247,6140.247,6140.247,0.3404289762284807109551130435,0.4551015618752796100873466491,0.1972581884735255764141084227,0.6655211101442661834287773765,1.269552185767119791760820045,594,79,64,1,0,0,1,1,0,2,1,1,1,449,78,61

6141.294,ws3 end produce to p3,0.09672228686657893271352910315,0.01286373848898945401408888746,0.01042125649740917793546441515,0.07311162761463626395349253757,0.01270090635621743560884725597,0.01009559223186514112498115218,-3.279,3461.730,6141.294,6141.294,6141.294,0.3403709381117399688078766462,0.4551944590179203275400917136,0.1973950441063398039566254278,0.6654076486160734203573383720,1.269676716340237090098601370,594,79,64,1,0,0,1,1,0,2,1,1,0,449,78,62

6141.294,ws3 started,0.09672228686657893271352910315,0.01286373848898945401408888746,0.01042125649740917793546441515,0.07311162761463626395349253757,0.01270090635621743560884725597,0.01009559223186514112498115218,-3.279,3461.730,6141.294,6141.294,6141.294,0.3403709381117399688078766462,0.4551944590179203275400917136,0.1973950441063398039566254278,0.6654076486160734203573383720,1.269676716340237090098601370,594,79,64,1,0,0,1,0,0,1,1,1,1,449,78,62

6141.294,ins2 started for c3,0.09672228686657893271352910315,0.01286373848898945401408888746,0.01058408863018119634070604664,0.07311162761463626395349253757,0.01270090635621743560884725597,0.01009559223186514112498115218,-3.279,3461.730,6141.294,6141.294,6141.294,0.3403709381117399688078766462,0.4551944590179203275400917136,0.1973950441063398039566254278,0.6654076486160734203573383720,1.269676716340237090098601370,594,79,65,1,3,0,1,0,0,1,1,1,1,449,78,62

6146.065,ins1 end produce to c1_ws1,0.09664720434944960718768838273,0.01285375276701434169667909467,0.01057587252982192671245748296,0.07305487332138530913682168998,0.01269104703578631205494897955,0.01008775533613783778726713759,1.492,3461.498,6146.065,6146.065,6146.065,0.3401067186891124646420107825,0.4556173746942149163733217921,0.1972418124442224415133910884,0.6648911132570189218630131637,1.269467374653538483566314382,594,79,65,0,3,1,1,0,0,1,1,1,1,449,78,62

6146.065,ins1 started,0.09680991008067763682941849785,0.01285375276701434169667909467,0.01057587252982192671245748296,0.07305487332138530913682168998,0.01269104703578631205494897955,0.01008775533613783778726713759,1.492,3461.498,6146.065,6146.065,6146.065,0.3401067186891124646420107825,0.4556173746942149163733217921,0.1972418124442224415133910884,0.6648911132570189218630131637,1.269467374653538483566314382,595,79,65,1,3,1,1,0,0,1,1,1,1,449,78,62

6146.297,ins2 end produce to c3_ws3,0.09680625586430333581341741214,0.01285326758534447651976466481,0.01057547332971380979474307864,0.07305211576986923996676372782,0.01269056799565657175369169436,0.01008737456065009549652416732,1.362,3461.730,6146.297,6146.297,6146.297,0.3401316272220493087138483545,0.4556379231267216667206286972,0.1972343672946491196243852193,0.6648660160743940619856150785,1.269457203255879108998475017,595,79,65,1,0,1,1,0,0,2,1,1,1,449,78,62

