arrival_time (minutes),p1 throughput,p2 throughput,p3 throughput
3059.272188521080144772007486,229,34,30
3060.324530253335951843901569,229,34,30
3060.324530253335951843901569,229,34,30
3064.536523813825496274226850,230,34,30
3064.536523813825496274226850,230,34,30
3064.911023905104428297768721,230,35,30
3064.911023905104428297768721,230,35,30
3068.339111917922962222832212,230,35,30
3068.339111917922962222832212,230,35,30
3068.699356418646094355612292,230,35,30
3078.631762744330889833982440,230,35,30
3078.631762744330889833982440,230,35,30
3080.410995576637770729938609,230,35,30
3080.410995576637770729938609,230,35,30
3080.612447608783098427359676,231,35,30
3080.612447608783098427359676,231,35,30
3086.646013982527959915863619,231,35,30
3086.646013982527959915863619,231,35,30
3088.948443784021773070996858,232,35,30
3088.948443784021773070996858,232,35,30
3094.784601469163697193970336,232,35,30
3094.784601469163697193970336,232,35,30
3104.490746154388615882929742,233,35,30
3104.490746154388615882929742,233,35,30
3136.151428536507140696493195,233,35,30
3136.151428536507140696493195,233,35,30
3139.270111298744967063406591,233,35,30
3139.270111298744967063406591,233,35,30
3142.819446425192955272415190,234,35,30
3142.819446425192955272415190,234,35,30
3144.074629841299564601136979,234,35,30
3144.074629841299564601136979,234,35,30
3146.645317502920375572067485,234,35,31
3146.645317502920375572067485,234,35,31
3146.645317502920375572067485,234,35,31
3150.845701694873894991438818,235,35,31
3150.845701694873894991438818,235,35,31
3153.403454106149106903750351,235,35,31
3153.403454106149106903750351,235,35,31
3156.419730631275291175136261,236,35,31
3156.419730631275291175136261,236,35,31
3162.189709395638430675795633,236,35,31
3162.189709395638430675795633,236,35,31
3164.325871469957790791532887,236,35,31
3164.325871469957790791532887,236,35,31
3168.400035697145394306822880,237,35,31
3168.400035697145394306822880,237,35,31
3180.871278179244096760008859,237,36,31
3180.871278179244096760008859,237,36,31
3192.950986440810111941651656,237,36,31
3192.950986440810111941651656,237,36,31
3196.658304662679300631872309,237,36,31
3196.658304662679300631872309,237,36,31
3201.510872589395253127314561,238,36,31
3201.510872589395253127314561,238,36,31
3205.765332556192482724860555,238,36,31
3226.401273664996535470855804,238,36,31
3226.401273664996535470855804,238,36,31
3227.991119999553576300904695,239,36,31
3227.991119999553576300904695,239,36,31
3230.827489921836047057773783,239,36,31
3230.827489921836047057773783,239,36,31
3232.580553434164390844834941,239,36,31
3232.580553434164390844834941,239,36,31
3237.712911880310530852306045,240,36,31
3237.712911880310530852306045,240,36,31
3242.473931013944294130674223,240,36,31
3242.473931013944294130674223,240,36,31
3245.380759466364484742278990,241,36,31
3245.380759466364484742278990,241,36,31
3250.993152124964969382908692,241,36,31
3250.993152124964969382908692,241,36,31
3254.102989318588405518589696,241,36,31
3254.102989318588405518589696,241,36,31
3255.445781780971047456724194,241,36,32
3255.445781780971047456724194,241,36,32
3255.445781780971047456724194,241,36,32
3256.105889841640345403611662,242,36,32
3256.105889841640345403611662,242,36,32
3265.007803560649844863000851,242,37,32
3265.007803560649844863000851,242,37,32
3267.383227935391384642166429,242,37,32
3267.383227935391384642166429,242,37,32
3268.381887901917294800974162,243,37,32
3268.381887901917294800974162,243,37,32
3272.415317160781739056624190,243,37,32
3272.415317160781739056624190,243,37,32
3276.009841057924289218356023,243,37,32
3276.009841057924289218356023,243,37,32
3276.986376074560063018786821,244,37,32
3276.986376074560063018786821,244,37,32
3278.120717018734087220416257,244,37,32
3278.120717018734087220416257,244,37,32
3278.662590852167565167590852,244,37,32
3278.662590852167565167590852,244,37,32
3280.284437183922740397662438,244,37,33
3280.284437183922740397662438,244,37,33
3284.811021241434455284619049,244,37,33
3284.811021241434455284619049,244,37,33
3284.911896114330509283824051,244,37,33
3284.911896114330509283824051,244,37,33
3285.715404351380747722394255,244,37,33
3285.715404351380747722394255,244,37,33
3290.783807959934284512876218,245,37,33
3290.783807959934284512876218,245,37,33
3291.493092141433587902860097,246,37,33
3291.493092141433587902860097,246,37,33
3292.753553483848908373793358,246,37,33
3292.753553483848908373793358,246,37,33
3297.068275882215744505138184,246,37,33
3297.068275882215744505138184,246,37,33
3298.201590272254800157575312,247,37,33
3298.201590272254800157575312,247,37,33
3302.967827225170306799234561,248,37,33
3302.967827225170306799234561,248,37,33
3305.891724722083688223911452,248,37,33
3305.891724722083688223911452,248,37,33
3308.774931532284740060695378,248,37,33
3308.774931532284740060695378,248,37,33
3309.618768587175007895445639,248,37,33
3309.618768587175007895445639,248,37,33
3310.753604939100313540173432,248,37,34
3310.753604939100313540173432,248,37,34
3316.031290781051174627186435,248,37,34
3316.031290781051174627186435,248,37,34
3316.804308230772693508875421,248,37,34
3316.804308230772693508875421,248,37,34
3316.951842528814472569470568,248,37,35
3316.951842528814472569470568,248,37,35
3319.133573456159823595462705,249,37,35
3319.133573456159823595462705,249,37,35
3323.627978363971982662256061,250,37,35
3323.627978363971982662256061,250,37,35
3338.939742484099446124395933,250,37,35
3338.939742484099446124395933,250,37,35
3339.964603839780158140576611,251,37,35
3339.964603839780158140576611,251,37,35
3344.907764030605991274064388,251,37,35
3344.907764030605991274064388,251,37,35
3346.020148728042725678327736,252,37,35
3346.020148728042725678327736,252,37,35
3350.347616923689327578933523,252,37,35
3350.347616923689327578933523,252,37,35
3350.756678409600662991302273,252,37,35
3350.756678409600662991302273,252,37,35
3355.573140569259161531540110,253,37,35
3355.573140569259161531540110,253,37,35
3358.506877992385444595818684,253,37,35
3364.048975217791400866423907,253,37,35
3364.048975217791400866423907,253,37,35
3367.587833557782253508100518,254,37,35
3367.587833557782253508100518,254,37,35
3371.363440891244680003985274,254,37,35
3371.363440891244680003985274,254,37,35
3375.347511107388047208593968,255,37,35
3375.347511107388047208593968,255,37,35
3396.917689479986063944699787,255,37,35
3396.917689479986063944699787,255,37,35
3399.732170409024628338762192,256,37,35
3399.732170409024628338762192,256,37,35
3421.883042075400596943729476,256,37,35
3421.883042075400596943729476,256,37,35
3422.222676894989857061119005,256,37,35
3422.222676894989857061119005,256,37,35
3423.971967461421219775657982,256,37,35
3423.971967461421219775657982,256,37,35
3424.099057471616729803748364,257,37,35
3424.099057471616729803748364,257,37,35
3424.463607141365000547522663,257,37,36
3424.463607141365000547522663,257,37,36
3424.463607141365000547522663,257,37,36
3426.356172743652383234219678,257,37,36
3426.356172743652383234219678,257,37,36
3427.216014568830965220797020,257,38,36
3427.216014568830965220797020,257,38,36
3427.583993751009766321607992,258,38,36
3427.583993751009766321607992,258,38,36
3431.997956716139527594960918,258,38,36
3431.997956716139527594960918,258,38,36
3436.927606879570061233081241,258,39,36
3436.927606879570061233081241,258,39,36
3437.480870893800102800624836,258,39,36
3437.480870893800102800624836,258,39,36
3437.614336168220172607751246,259,39,36
3437.614336168220172607751246,259,39,36
3438.756171494084042345590341,259,39,36
3468.390382079711945346317543,259,39,36
3468.390382079711945346317543,259,39,36
3472.004946175057039942785104,260,39,36
3472.004946175057039942785104,260,39,36
3474.618077500838717670134110,260,39,36
3474.618077500838717670134110,260,39,36
3476.909038176953251914752536,261,39,36
3476.909038176953251914752536,261,39,36
3479.745678325127682024159321,261,39,36
3479.745678325127682024159321,261,39,36
3484.352300831260932662686309,262,39,36
3484.352300831260932662686309,262,39,36
3488.198024996152782756936312,262,39,36
3488.198024996152782756936312,262,39,36
3488.375654691804773250424227,263,39,36
3488.375654691804773250424227,263,39,36
3489.218587038980285159467393,263,39,36
3489.218587038980285159467393,263,39,36
3492.838097744184449561927203,264,39,36
3492.838097744184449561927203,264,39,36
3505.679511516953418565761830,264,39,36
3505.679511516953418565761830,264,39,36
3517.136467574441647771649195,265,39,36
3517.136467574441647771649195,265,39,36
3530.355797447282171292598513,265,39,36
3530.355797447282171292598513,265,39,36
3533.951196968773014701198371,266,39,36
3533.951196968773014701198371,266,39,36
3544.826830840391519290150108,266,39,36
3544.826830840391519290150108,266,39,36
3550.470437204604413922864887,267,39,36
3550.470437204604413922864887,267,39,36
3552.410609499871929701370072,267,39,36
3552.410609499871929701370072,267,39,36
3552.561405214708387490657466,268,39,36
3552.561405214708387490657466,268,39,36
3566.905248197379833714065762,268,39,36
3566.905248197379833714065762,268,39,36
3569.687182282253163540658443,268,39,36
3569.687182282253163540658443,268,39,36
3571.900151534891743560634632,268,39,36
3571.900151534891743560634632,268,39,36
3578.257846594362321896581898,268,39,37
3578.257846594362321896581898,268,39,37
3578.257846594362321896581898,268,39,37
3600.479728116826715195869520,268,39,37
3600.479728116826715195869520,268,39,37
3601.861628480250395584888474,269,39,37
3601.861628480250395584888474,269,39,37
